CustomerKey,EnglishProductSubcategoryName,FirstName,LastName,MiddleName,Number of Records,ProductSubcategoryAlternateKey
13607,Road Bikes,Levi,Rana,J,1,2
19353,Road Bikes,Desiree,Gill,,1,2
28586,Road Bikes,Gabriel,Diaz,,1,2
17916,Road Bikes,Tracy,Xu,L,1,2
17504,Road Bikes,Anna,Williams,R,1,2
13770,Road Bikes,Gerald,Moreno,A,1,2
14146,Road Bikes,Toni,Sara,E,1,2
28362,Road Bikes,Kaylee,Sanchez,,1,2
28583,Road Bikes,Ryan,Long,H,1,2
17927,Road Bikes,Douglas,Patel,,1,2
17725,Road Bikes,Daniel,Martinez,P,1,2
14165,Road Bikes,Natalie,Gray,L,1,2
28270,Road Bikes,Samuel,Long,A,1,2
28580,Road Bikes,Aimee,Liu,,1,2
28573,Road Bikes,Tyrone,Gill,,1,2
26630,Road Bikes,Vanessa,Powell,,1,2
11076,Mountain Bikes,Blake,Anderson,,1,1
17909,Road Bikes,Joanna,Ortega,,1,2
14195,Road Bikes,Clinton,Blanco,J,1,2
12261,Road Bikes,Kaitlin,Sanchez,,1,2
22118,Road Bikes,Jennifer,Parker,D,1,2
14599,Road Bikes,Charles,Wilson,A,1,2
17370,Road Bikes,Edwin,Chander,T,1,2
13697,Road Bikes,Jésus,Munoz,K,1,2
17478,Road Bikes,Renee,Martin,L,1,2
17914,Road Bikes,Phillip,Suri,,1,2
12265,Road Bikes,Alan,Guo,,1,2
28264,Road Bikes,Nicole,Diaz,,1,2
28293,Road Bikes,Shelby,Cox,V,1,2
28294,Road Bikes,Alexis,Jenkins,,1,2
28295,Road Bikes,Wyatt,Collins,J,1,2
20164,Road Bikes,Carol Ann,Rockne,F.,1,2
17923,Road Bikes,Cory,Malhotra,E,1,2
17926,Road Bikes,Carolyn,Ramos,,1,2
17513,Road Bikes,Micheal,Saunders,,1,2
25560,Road Bikes,Daisy,Vazquez,L,1,2
28196,Road Bikes,Timothy,Cox,,1,2
28247,Road Bikes,Jonathan,Adams,,1,2
28288,Road Bikes,Marco,Srini,A,1,2
20150,Road Bikes,Gary,Rubio,M,1,2
17918,Road Bikes,Suzanne,Zeng,,1,2
14155,Road Bikes,Olivia,Morris,L,1,2
19340,Road Bikes,Renee,Dominguez,,1,2
22120,Road Bikes,Jennifer,Perry,J,1,2
14613,Road Bikes,Glenn,Huang,,1,2
26640,Road Bikes,Eduardo,Lopez,J,1,2
11070,Mountain Bikes,Willie,Raji,T,1,1
11075,Mountain Bikes,Felicia,Jimenez,L,1,1
17734,Road Bikes,Leah,Sun,,1,2
17735,Road Bikes,Connor,Yang,,1,2
25561,Road Bikes,Micah,Zeng,A,1,2
13685,Road Bikes,Briana,Torres,,1,2
28255,Road Bikes,Robert,Clark,B,1,2
14601,Road Bikes,Nicolas,Rai,A,1,2
11101,Mountain Bikes,Abby,Sai,L,1,1
17913,Road Bikes,Lacey,Xu,S,1,2
17922,Road Bikes,Shane,Schmidt,,1,2
17726,Road Bikes,Caroline,Griffin,,1,2
29391,Mountain Bikes,Ebony,Chandra,,1,1
25891,Mountain Bikes,Brandon,Johnson,J,1,1
29448,Mountain Bikes,Lindsey,Yuan,J,1,1
28664,Road Bikes,Ashlee,Sharma,P,1,2
25917,Mountain Bikes,Kyle,Long,,1,1
11107,Mountain Bikes,Bianca,Lin,,1,1
11110,Mountain Bikes,Curtis,Yang,,1,1
28660,Road Bikes,Justin,Anderson,,1,2
28667,Road Bikes,Devin,Williams,T,1,2
28653,Road Bikes,Grace,Williams,,1,2
28662,Road Bikes,Isaiah,Murphy,,1,2
13782,Road Bikes,Kelli,Lu,L,1,2
11108,Mountain Bikes,Kari,Alvarez,C,1,1
11134,Mountain Bikes,Larry,Townsend,D,1,1
18210,Road Bikes,Katie,Lal,E,1,2
28671,Road Bikes,Gabrielle,Russell,J,1,2
28790,Road Bikes,Seth,Howard,,1,2
28794,Road Bikes,Juan,Cooper,D,1,2
28627,Road Bikes,Edward,Collins,M,1,2
26683,Road Bikes,Mariah,Simmons,,1,2
11104,Mountain Bikes,Edgar,Sara,A,1,1
13795,Road Bikes,Carl,Raje,J,1,2
17987,Road Bikes,Cara,Sun,E,1,2
28761,Road Bikes,Robert,Campbell,,1,2
28645,Road Bikes,Martin,Fernandez,D,1,2
18250,Road Bikes,Jeremiah,Hall,M,1,2
11124,Mountain Bikes,Ross,Jordan,F,1,1
18238,Road Bikes,Eduardo,Harris,S,1,2
12290,Road Bikes,Kaylee,Morris,,1,2
29400,Mountain Bikes,Marvin,Browning,,1,1
28792,Road Bikes,Henry,Stone,J,1,2
18243,Road Bikes,Cesar,Sai,,1,2
11117,Mountain Bikes,April,Deng,,1,1
14702,Road Bikes,Curtis,Zimmerman,T,1,2
20167,Road Bikes,Joe,Serrano,M,1,2
19364,Road Bikes,Alejandro,Nara,S,1,2
28672,Road Bikes,Blake,Johnson,,1,2
28772,Road Bikes,Eric,Hughes,,1,2
28774,Road Bikes,Latasha,Rowe,L,1,2
18200,Road Bikes,Alfredo,Gomez,C,1,2
18220,Road Bikes,Brent,Huang,,1,2
18241,Road Bikes,Tony,Sharma,,1,2
13778,Road Bikes,Roger,Huang,L,1,2
28675,Road Bikes,Angel,Mitchell,N,1,2
28628,Road Bikes,Courtney,Phillips,,1,2
28650,Road Bikes,Jessica,Clark,L,1,2
28654,Road Bikes,Miguel,Nelson,W,1,2
28655,Road Bikes,Devin,Smith,T,1,2
28666,Road Bikes,Kelvin,Zhu,R,1,2
18205,Road Bikes,Lindsey,Raji,,1,2
13789,Road Bikes,Julie,Shan,M,1,2
18204,Road Bikes,Tiffany,Cai,,1,2
18217,Road Bikes,Danny,Alonso,S,1,2
13771,Road Bikes,Victor,Moreno,L,1,2
12301,Road Bikes,Nichole,Nara,,1,2
19357,Road Bikes,Ryan,Flores,M,1,2
28658,Road Bikes,Jasmine,Bailey,E,1,2
18272,Road Bikes,Autumn,Lin,E,1,2
11109,Mountain Bikes,Ruben,Kapoor,D,1,1
11356,Mountain Bikes,Terrence,Carson,,1,1
18209,Road Bikes,Ann,Chandra,,1,2
28765,Road Bikes,Abigail,Gonzales,A,1,2
28629,Road Bikes,Cynthia,Madan,,1,2
18196,Road Bikes,Ivan,Rana,K,1,2
18203,Road Bikes,Louis,Kumar,A,1,2
18213,Road Bikes,Sheena,Raji,J,1,2
18218,Road Bikes,Thomas,Powell,R,1,2
14705,Road Bikes,Riley,Wood,,1,2
28644,Road Bikes,Martha,Chow,,1,2
28651,Road Bikes,Lauren,Brown,,1,2
14617,Road Bikes,Aaron,Flores,,1,2
18246,Road Bikes,Terrence,Raje,,1,2
18255,Road Bikes,Rachel,Griffin,,1,2
25567,Road Bikes,Dennis,Zheng,E,1,2
12280,Road Bikes,Theresa,Alvarez,H,1,2
12279,Road Bikes,Mathew,Suarez,,1,2
11344,Mountain Bikes,Jessie,Jimenez,,1,1
29449,Mountain Bikes,Laura,Chen,C,1,1
28770,Road Bikes,Sebastian,James,C,1,2
25916,Mountain Bikes,Naomi,Serrano,,1,1
25924,Mountain Bikes,Hannah,Robinson,,1,1
11147,Mountain Bikes,Ernest,Wu,L,1,1
14720,Road Bikes,Naomi,Dominguez,B,1,2
28407,Mountain Bikes,Emma,Miller,R,1,1
20170,Road Bikes,Jerome,Martin,D,1,2
28619,Road Bikes,Brianna,Bailey,,1,2
11105,Mountain Bikes,Candace,Fernandez,,1,1
18275,Road Bikes,Heather,Yang,,1,2
11120,Mountain Bikes,Beth,Jiménez,H,1,1
18201,Road Bikes,Karla,Xie,,1,2
18208,Road Bikes,Latoya,Nara,J,1,2
28775,Road Bikes,Morgan,Anderson,J,1,2
14639,Road Bikes,Jeremiah,Howard,L,1,2
11151,Mountain Bikes,Melinda,Gill,G,1,1
18212,Road Bikes,Marc,Ramos,,1,2
18222,Road Bikes,Carolyn,Suarez,B,1,2
25564,Road Bikes,Fernando,Nelson,G,1,2
28763,Road Bikes,Mohamed,Pal,C,1,2
28795,Road Bikes,Jesse,Allen,,1,2
28621,Road Bikes,Kristen,Liu,,1,2
25942,Mountain Bikes,Brianna,Brooks,J,1,1
18245,Road Bikes,Misty,Goel,M,1,2
18268,Road Bikes,Preston,Chapman,O,1,2
18207,Road Bikes,Phillip,Gonzalez,N,1,2
13790,Road Bikes,Nina,Deng,O,1,2
28635,Road Bikes,Levi,Gonzalez,,1,2
25566,Road Bikes,Kristine,Navarro,B,1,2
18198,Road Bikes,Cedric,Xu,,1,2
22233,Road Bikes,Xavier,Martin,,1,2
22121,Road Bikes,Jackson,Henderson,A,1,2
11106,Mountain Bikes,Jessie,Liu,,1,1
12296,Road Bikes,Francisco,Sara,A,1,2
17982,Road Bikes,Francisco,Mehta,K,1,2
28797,Road Bikes,Alexandra,Wood,C,1,2
28799,Road Bikes,Amber,Nelson,A,1,2
28643,Road Bikes,Xavier,Gray,,1,2
18249,Road Bikes,Alison,Chander,,1,2
14712,Road Bikes,Eugene,Liu,,1,2
20172,Road Bikes,Kelli,Gao,,1,2
18244,Road Bikes,Lindsay,Chande,,1,2
18269,Road Bikes,Wendy,Torres,A,1,2
11111,Mountain Bikes,Meredith,Gutierrez,T,1,1
28414,Mountain Bikes,Bradley,Luo,M,1,1
28670,Road Bikes,Julia,Gonzales,,1,2
28676,Road Bikes,Alex,Bailey,L,1,2
22232,Road Bikes,Paige,Brooks,,1,2
19855,Mountain Bikes,John,Smith,,1,1
18254,Road Bikes,Larry,Martin,,1,2
18219,Road Bikes,Felicia,Gomez,J,1,2
25565,Road Bikes,Kevin,Perez,M,1,2
22234,Road Bikes,Katherine,Gonzalez,,1,2
28769,Road Bikes,Brianna,Foster,,1,2
14636,Road Bikes,Kelly,Powell,L,1,2
18260,Road Bikes,Jodi,Sharma,N,1,2
12300,Road Bikes,Adriana,Gonzalez,L,1,2
29403,Mountain Bikes,Erik,Romero,R,1,1
28678,Road Bikes,Ben,Adams,,1,2
28618,Road Bikes,Katelyn,Bailey,C,1,2
28649,Road Bikes,Nathan,Martinez,M,1,2
25909,Mountain Bikes,Chase,James,J,1,1
18240,Road Bikes,Arthur,Smith,,1,2
28674,Road Bikes,Nathan,Yang,D,1,2
18248,Road Bikes,Pedro,Moreno,A,1,2
11112,Mountain Bikes,Crystal,Wang,C,1,1
22128,Road Bikes,Melissa,Perry,,1,2
28657,Road Bikes,Ryan,Hayes,,1,2
22182,Road Bikes,Madeline,Parker,H,1,2
22230,Road Bikes,Jordyn,Bennett,L,1,2
14616,Road Bikes,Emma,Sandberg,J,1,2
18239,Road Bikes,Alisha,Zhu,G,1,2
14700,Road Bikes,Edward,Edwards,,1,2
28625,Road Bikes,Logan,Griffin,,1,2
26643,Road Bikes,Benjamin,Miller,G,1,2
13774,Road Bikes,Steve,Guo,L,1,2
29410,Mountain Bikes,Lucas,Price,W,1,1
28665,Road Bikes,Donna,Anand,M,1,2
25910,Mountain Bikes,Natalie,Miller,R,1,1
14614,Road Bikes,Dylan,Bryant,J,1,2
18273,Road Bikes,Natalie,Moore,W,1,2
11126,Mountain Bikes,Shaun,Carson,,1,1
12307,Road Bikes,Brad,She,,1,2
14697,Road Bikes,Nelson,Jimenez,,1,2
28661,Road Bikes,Dalton,Ward,,1,2
18251,Road Bikes,Ricky,Sanz,,1,2
18214,Road Bikes,Ronald,Suri,,1,2
12285,Road Bikes,Bethany,Chande,,1,2
28673,Road Bikes,Arianna,Reed,H,1,2
14634,Road Bikes,Amber,Baker,,1,2
18242,Road Bikes,Christine,Pal,I,1,2
18252,Road Bikes,Alvin,Sun,,1,2
18202,Road Bikes,Erika,Gill,A,1,2
12383,Road Bikes,Albert,Gomez,M,1,2
28829,Road Bikes,Robert,Bryant,,1,2
29011,Road Bikes,Allison,Roberts,M,1,2
18452,Road Bikes,Bruce,Martinez,D,1,2
11365,Mountain Bikes,Brittney,Sun,,1,1
13836,Road Bikes,Dominic,Sara,C,1,2
20552,Road Bikes,Heather,Liang,E,1,2
29126,Road Bikes,Chloe,Cox,,1,2
22732,Road Bikes,Sean,Turner,,1,2
28988,Road Bikes,Harold,Perez,C,1,2
18695,Road Bikes,Aaron,Diaz,C,1,2
18281,Road Bikes,Jaclyn,Li,,1,2
11444,Mountain Bikes,Tina,Mehta,C,1,1
12321,Road Bikes,Rosa,Hu,K,1,2
14777,Road Bikes,Kayla,Jenkins,A,1,2
28827,Road Bikes,Joshua,Robinson,E,1,2
28853,Road Bikes,Miguel,Davis,J,1,2
25972,Mountain Bikes,Jocelyn,Henderson,,1,1
25975,Mountain Bikes,Ebony,Gutierrez,R,1,1
18486,Road Bikes,Kari,Torres,,1,2
18488,Road Bikes,Clayton,Xu,,1,2
18694,Road Bikes,Derrick,Gomez,,1,2
18309,Road Bikes,Mandy,Wu,,1,2
12308,Road Bikes,Margaret,He,,1,2
25973,Mountain Bikes,Mariah,Griffin,,1,1
28997,Road Bikes,Hector,Carlson,,1,2
14643,Road Bikes,Eric,Simmons,M,1,2
18337,Road Bikes,Audrey,Serrano,,1,2
29467,Mountain Bikes,Monica,Mehta,J,1,1
28804,Road Bikes,Wyatt,Allen,C,1,2
28842,Road Bikes,Nicole,Bailey,K,1,2
25952,Mountain Bikes,Jon,Alonso,,1,1
18338,Road Bikes,Nina,Andersen,,1,2
18465,Road Bikes,Jamie,Yang,S,1,2
13808,Road Bikes,Richard,Perez,L,1,2
14138,Road Bikes,Vincent,He,M,1,2
28825,Road Bikes,Caleb,Hernandez,A,1,2
28857,Road Bikes,Matthew,Johnson,,1,2
18335,Road Bikes,Ricky,Diaz,E,1,2
14140,Road Bikes,Meagan,Sai,,1,2
29058,Road Bikes,Olivia,Reed,L,1,2
29139,Road Bikes,Riley,Coleman,L,1,2
28845,Road Bikes,Kaitlyn,Simmons,,1,2
18334,Road Bikes,Edwin,Ye,,1,2
11445,Mountain Bikes,Kari,Kim,S,1,1
28418,Mountain Bikes,Kelli,Zhu,C,1,1
17996,Road Bikes,Cedric,Raji,,1,2
19417,Road Bikes,Alexis,Foster,,1,2
22299,Road Bikes,Richard,Murphy,M,1,2
29128,Road Bikes,Alyssa,Reed,,1,2
19874,Mountain Bikes,Sara,Rogers,,1,1
29004,Road Bikes,Andrew,Thomas,C,1,2
26692,Road Bikes,Isabella,Brown,L,1,2
14651,Road Bikes,Amber,Green,,1,2
18484,Road Bikes,Dustin,Sharma,M,1,2
18487,Road Bikes,Tasha,Nath,J,1,2
18495,Road Bikes,Jeremy,Phillips,E,1,2
18693,Road Bikes,Ann,Subram,M,1,2
18288,Road Bikes,Daisy,Suarez,A,1,2
18457,Road Bikes,Olivia,White,E,1,2
18467,Road Bikes,Darren,Townsend,,1,2
11364,Mountain Bikes,Jennifer,Collins,,1,1
11372,Mountain Bikes,Wendy,Romero,H,1,1
11443,Mountain Bikes,Grace,Griffin,,1,1
14793,Road Bikes,Clayton,Nath,,1,2
28852,Road Bikes,Mariah,Watson,R,1,2
18700,Road Bikes,Ernest,Zhao,C,1,2
18301,Road Bikes,Julie,Xu,,1,2
11363,Mountain Bikes,Julian,Ross,,1,1
29111,Road Bikes,Dale,Anand,A,1,2
28828,Road Bikes,Andrea,Murphy,R,1,2
18004,Road Bikes,Tonya,Shen,,1,2
29048,Road Bikes,William,Harris,,1,2
29056,Road Bikes,Angelica,Griffin,,1,2
29136,Road Bikes,Caroline,Bryant,L,1,2
28807,Road Bikes,Maria,Cox,L,1,2
28833,Road Bikes,Abigail,Harris,,1,2
18470,Road Bikes,Jennifer,Taylor,,1,2
18496,Road Bikes,Vincent,Zheng,,1,2
18703,Road Bikes,Vincent,Huang,A,1,2
18296,Road Bikes,Trisha,Li,A,1,2
18308,Road Bikes,Erica,Chen,P,1,2
14833,Road Bikes,Riley,Hayes,,1,2
29108,Road Bikes,Seth,Evans,E,1,2
28821,Road Bikes,Blake,Jackson,,1,2
28838,Road Bikes,Jasmine,Ross,S,1,2
11351,Mountain Bikes,Anne,Ramos,R,1,1
11381,Mountain Bikes,Meredith,Raman,,1,1
28847,Road Bikes,Carly,Xu,G,1,2
22267,Road Bikes,Brianna,Rodriguez,J,1,2
28856,Road Bikes,Luke,Wang,,1,2
25943,Mountain Bikes,Brianna,McDonald,,1,1
25951,Mountain Bikes,Anthony,Anderson,A,1,1
25964,Mountain Bikes,Christopher,Winston,,1,1
18696,Road Bikes,Mindy,Black,W,1,2
18307,Road Bikes,Amy,Zhang,,1,2
11353,Mountain Bikes,Carrie,Ortega,L,1,1
14778,Road Bikes,Renee,Jimenez,,1,2
12332,Road Bikes,Andres,Nara,A,1,2
13829,Road Bikes,Randall,Carlson,T,1,2
18284,Road Bikes,Carl,Deng,,1,2
11359,Mountain Bikes,Jarrod,Prasad,,1,1
13822,Road Bikes,Jay,Moyer,,1,2
14832,Road Bikes,Barry,Rana,,1,2
19415,Road Bikes,Devin,Collins,,1,2
29032,Road Bikes,Taylor,Ramirez,D,1,2
28840,Road Bikes,Valerie,Harrison,H,1,2
25969,Mountain Bikes,Jason,Parker,F,1,1
25976,Mountain Bikes,Hunter,Coleman,F,1,1
28966,Road Bikes,Martha,Li,M,1,2
18468,Road Bikes,Joel,Sanchez,,1,2
18491,Road Bikes,Michele,Gonzalez,D,1,2
18461,Road Bikes,Tina,Martinez,J,1,2
18463,Road Bikes,Adriana,Suri,,1,2
13842,Road Bikes,Kenneth,Xie,J,1,2
29466,Mountain Bikes,Lance,Jimenez,,1,1
29017,Road Bikes,Gabriel,Long,,1,2
14648,Road Bikes,Eric,Evans,M,1,2
18489,Road Bikes,Johnny,Nara,R,1,2
18277,Road Bikes,Terry,Lal,,1,2
18336,Road Bikes,Carla,Gonzalez,J,1,2
28830,Road Bikes,Matthew,Smith,J,1,2
18493,Road Bikes,Kaitlin,McDonald,,1,2
25706,Road Bikes,Francisco,Madan,S,1,2
11448,Mountain Bikes,Kyle,Patterson,,1,1
14843,Road Bikes,Lee,Vazquez,,1,2
12398,Road Bikes,Ashley,Clark,H,1,2
29110,Road Bikes,Sydney,Smith,M,1,2
28849,Road Bikes,Garrett,Murphy,,1,2
18303,Road Bikes,Shannon,Serrano,R,1,2
18276,Road Bikes,Alexa,Murphy,,1,2
14771,Road Bikes,Heidi,Vance,,1,2
12333,Road Bikes,Terrance,Rodriguez,V,1,2
29044,Road Bikes,Olivia,Wilson,L,1,2
22251,Road Bikes,Martha,She,E,1,2
28851,Road Bikes,Miguel,Mitchell,,1,2
28993,Road Bikes,Destiny,Perry,,1,2
18490,Road Bikes,Brad,Rai,S,1,2
18697,Road Bikes,Tara,Lal,S,1,2
18701,Road Bikes,Kenneth,Lal,J,1,2
25568,Road Bikes,Christy,Wu,D,1,2
25707,Road Bikes,Louis,Raje,M,1,2
25710,Road Bikes,Diana,Gill,,1,2
11357,Mountain Bikes,Ramon,Ye,,1,1
11446,Mountain Bikes,Bethany,Chander,K,1,1
12395,Road Bikes,Kyle,Carter,K,1,2
29474,Mountain Bikes,Jaime,Raje,B,1,1
28835,Road Bikes,Elijah,Phillips,,1,2
28843,Road Bikes,Chloe,Price,,1,2
25955,Mountain Bikes,Anna,Robinson,,1,1
28859,Road Bikes,Micah,Cai,,1,2
28990,Road Bikes,Ann,Raman,E,1,2
25709,Road Bikes,Savannah,Lopez,,1,2
11449,Mountain Bikes,Alvin,Hu,E,1,1
22247,Road Bikes,Ryan,Williams,R,1,2
20173,Road Bikes,Dennis,Zhao,,1,2
29019,Road Bikes,Isaiah,Morris,,1,2
22373,Road Bikes,Gabrielle,Bell,,1,2
29060,Road Bikes,David,Washington,,1,2
28831,Road Bikes,Elizabeth,Harris,L,1,2
25974,Mountain Bikes,Noah,Jai,E,1,1
14647,Road Bikes,Sean,Howard,A,1,2
14649,Road Bikes,Grace,Cox,,1,2
18458,Road Bikes,Gregory,She,,1,2
14794,Road Bikes,Gilbert,Becker,,1,2
19365,Road Bikes,Wayne,Shan,,1,2
22713,Road Bikes,Joseph,Miller,A,1,2
28820,Road Bikes,Naomi,Alvarez,,1,2
28989,Road Bikes,Angela,Cox,,1,2
29016,Road Bikes,Jackson,Perez,G,1,2
18482,Road Bikes,Sharon,Nara,,1,2
14776,Road Bikes,Ronald,Arthur,D,1,2
28823,Road Bikes,Xavier,Brown,,1,2
28824,Road Bikes,Brandon,Gonzales,D,1,2
29010,Road Bikes,Jennifer,Long,L,1,2
14652,Road Bikes,Russell,Luo,S,1,2
18469,Road Bikes,Robyn,Rubio,A,1,2
18699,Road Bikes,Blake,Griffin,S,1,2
18462,Road Bikes,Clarence,Zhu,A,1,2
29132,Road Bikes,Brianna,Cook,E,1,2
22252,Road Bikes,Makayla,Brooks,,1,2
29008,Road Bikes,Andres,Luo,L,1,2
18692,Road Bikes,Preston,Mehta,G,1,2
25708,Road Bikes,Misty,Sharma,,1,2
12323,Road Bikes,Lawrence,Alonso,S,1,2
17999,Road Bikes,Byron,Romero,,1,2
28854,Road Bikes,Morgan,Walker,C,1,2
14645,Road Bikes,Isaac,Kelly,P,1,2
18698,Road Bikes,Jaclyn,Chande,S,1,2
18464,Road Bikes,Toni,Suri,,1,2
11368,Mountain Bikes,Edward,Miller,,1,1
28805,Road Bikes,Marissa,Bennett,J,1,2
28841,Road Bikes,Samuel,Gonzales,,1,2
25970,Mountain Bikes,Hailey,James,C,1,1
28870,Road Bikes,Brian,Watson,,1,2
14646,Road Bikes,Dylan,Garcia,L,1,2
18485,Road Bikes,Devin,Gonzalez,,1,2
18297,Road Bikes,Gloria,Alvarez,B,1,2
18302,Road Bikes,Wayne,Xie,S,1,2
13844,Road Bikes,Phillip,Mehta,H,1,2
29059,Road Bikes,Jocelyn,Perry,O,1,2
29106,Road Bikes,Calvin,Beck,,1,2
28844,Road Bikes,Emma,Rivera,J,1,2
12373,Road Bikes,Isaac,Gray,G,1,2
14137,Road Bikes,Joy,Ruiz,A,1,2
14831,Road Bikes,Gilbert,Xie,,1,2
19387,Road Bikes,Ruth,Rana,,1,2
28869,Road Bikes,Isabella,Howard,J,1,2
22268,Road Bikes,Alexandra,Barnes,P,1,2
14650,Road Bikes,Adam,Perry,,1,2
18483,Road Bikes,Byron,Gill,J,1,2
25705,Road Bikes,Levi,Prasad,,1,2
11360,Mountain Bikes,Tyrone,Serrano,,1,1
14770,Road Bikes,Melvin,Andersen,D,1,2
28826,Road Bikes,Jack,Sharma,,1,2
18494,Road Bikes,Marcus,Young,A,1,2
18691,Road Bikes,Claudia,Zheng,,1,2
18332,Road Bikes,Emmanuel,Malhotra,,1,2
11358,Mountain Bikes,Cynthia,Malhotra,,1,1
11447,Mountain Bikes,Jennifer,Roberts,,1,1
13807,Road Bikes,Frederick,Rana,J,1,2
29475,Mountain Bikes,Jared,Ward,A,1,1
29070,Road Bikes,Arianna,Simmons,H,1,2
25962,Mountain Bikes,Jordyn,Jenkins,J,1,1
28871,Road Bikes,Jasmine,West,L,1,2
18702,Road Bikes,Adriana,Smith,,1,2
18331,Road Bikes,Jerry,Chande,,1,2
11450,Mountain Bikes,Brett,Mehta,,1,1
14792,Road Bikes,Jerome,Rubio,L,1,2
14139,Road Bikes,Meredith,Sai,,1,2
29138,Road Bikes,Eduardo,Wood,E,1,2
28822,Road Bikes,Amanda,Alexander,L,1,2
28839,Road Bikes,Connor,Parker,J,1,2
28846,Road Bikes,Cynthia,Lopez,D,1,2
25704,Road Bikes,Seth,Murphy,A,1,2
12494,Road Bikes,Abby,Sandberg,,1,2
29255,Road Bikes,Kyle,Washington,C,1,2
14657,Road Bikes,John,Thomas,W,1,2
26782,Road Bikes,Seth,Lewis,,1,2
11455,Mountain Bikes,Ross,Sanz,,1,1
14947,Road Bikes,Alejandro,Chen,,1,2
29143,Road Bikes,Grace,Jenkins,,1,2
18746,Road Bikes,Reginald,Alvarez,A,1,2
18747,Road Bikes,Jacquelyn,Diaz,K,1,2
11388,Mountain Bikes,Joseph,Martin,,1,1
11398,Mountain Bikes,Colin,Nath,N,1,1
25977,Mountain Bikes,Jenna,Lopez,M,1,1
29170,Road Bikes,Alexandra,Adams,J,1,2
18909,Road Bikes,Jodi,Chavez,A,1,2
18899,Road Bikes,Glenn,Liu,,1,2
18906,Road Bikes,Adrienne,Gutierrez,,1,2
22785,Road Bikes,Oscar,Perry,,1,2
11394,Mountain Bikes,George,McDonald,,1,1
12483,Road Bikes,Amanda,Perez,,1,2
29151,Road Bikes,Caroline,Long,,1,2
29167,Road Bikes,Dawn,Shen,L,1,2
29174,Road Bikes,Richard,Parker,,1,2
19428,Road Bikes,Eric,Turner,B,1,2
22748,Road Bikes,Adam,Phillips,R,1,2
29274,Road Bikes,Miguel,Green,A,1,2
29140,Road Bikes,Richard,Ward,,1,2
29142,Road Bikes,Ashley,Smith,C,1,2
22765,Road Bikes,Luis,Collins,J,1,2
19987,Mountain Bikes,Taylor,Moore,A,1,1
29275,Road Bikes,Taylor,Thomas,,1,2
22975,Road Bikes,Courtney,Turner,A,1,2
14937,Road Bikes,Brendan,Xu,L,1,2
18710,Road Bikes,Ricardo,Xie,,1,2
25713,Road Bikes,Latasha,Gill,M,1,2
20558,Road Bikes,Brianna,Stewart,L,1,2
29141,Road Bikes,Suzanne,Wang,R,1,2
29146,Road Bikes,Ian,Henderson,E,1,2
25984,Mountain Bikes,Isabella,Wright,D,1,1
29204,Road Bikes,Austin,Sharma,,1,2
14727,Road Bikes,Anna,Bryant,S,1,2
18722,Road Bikes,Jonathon,Navarro,,1,2
18740,Road Bikes,Adam,Hill,,1,2
11751,Mountain Bikes,Victoria,Gonzales,,1,1
29169,Road Bikes,Victoria,Bailey,C,1,2
29236,Road Bikes,Eric,Young,,1,2
22971,Road Bikes,Morgan,Howard,T,1,2
18725,Road Bikes,Denise,Kapoor,M,1,2
18708,Road Bikes,Micah,Zhao,,1,2
12480,Road Bikes,Meredith,Alvarez,,1,2
29158,Road Bikes,Ian,Edwards,A,1,2
18726,Road Bikes,Katrina,Anand,L,1,2
11759,Mountain Bikes,Dawn,Nath,L,1,1
14975,Road Bikes,Dalton,Scott,,1,2
25979,Mountain Bikes,Miguel,Edwards,,1,1
25985,Mountain Bikes,Justin,Harris,L,1,1
29163,Road Bikes,Mason,Murphy,R,1,2
22895,Road Bikes,Eduardo,Perez,M,1,2
29264,Road Bikes,Riley,Brooks,,1,2
19084,Road Bikes,Colleen,Raje,M,1,2
18735,Road Bikes,Latasha,Moreno,R,1,2
11452,Mountain Bikes,Erika,Rubio,A,1,1
12468,Road Bikes,Wayne,Nath,,1,2
12485,Road Bikes,Veronica,Subram,J,1,2
29222,Road Bikes,Evan,Perez,R,1,2
22901,Road Bikes,Katherine,Stewart,Z,1,2
29278,Road Bikes,Janet,Scott,L,1,2
19093,Road Bikes,Tara,Ashe,J,1,2
18716,Road Bikes,Seth,Campbell,,1,2
14950,Road Bikes,Maria,Hernandez,,1,2
29166,Road Bikes,Jaime,Hernandez,,1,2
14656,Road Bikes,Bryant,Fernandez,R,1,2
14941,Road Bikes,Emma,Patterson,J,1,2
25980,Mountain Bikes,Julia,Jones,M,1,1
29202,Road Bikes,Jerry,Kumar,,1,2
29276,Road Bikes,Sydney,Flores,G,1,2
19089,Road Bikes,Regina,Arthur,A,1,2
18767,Road Bikes,Gary,Alonso,C,1,2
18900,Road Bikes,Mathew,Torres,L,1,2
11465,Mountain Bikes,Louis,Luo,,1,1
11750,Mountain Bikes,Latoya,She,A,1,1
28419,Mountain Bikes,Cheryl,Suarez,,1,1
11400,Mountain Bikes,Franklin,Raji,,1,1
14984,Road Bikes,Regina,Vance,M,1,2
25978,Mountain Bikes,Morgan,Perez,,1,1
18721,Road Bikes,Andy,Gomez,,1,2
25714,Road Bikes,Darren,Gutierrez,A,1,2
11453,Mountain Bikes,Stanley,Malhotra,H,1,1
22881,Road Bikes,Wyatt,Martinez,R,1,2
